DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	5q12.3	5	64196733		RNF180			ENSG00000164197			rs2962999-?	rs2962999	0	2962999	intron_variant	0	NR	4E-7	6.3979400086720375		22.353882	[6.726856857-74.28373367]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	5q11.2	5	53057908		ITGA2			ENSG00000164171			rs3212683-?	rs3212683	0	3212683	intron_variant	0	NR	8E-7	6.096910013008056		9.530527	[3.887631098-23.36408467]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	1q43	1	237846589		RYR2 - ZP4	ENSG00000198626	ENSG00000116996		12601	31275	rs34521262-?	rs34521262	0	34521262	intergenic_variant	1	NR	4E-6	5.3979400086720375		5.195537	[2.579232825-10.46574978]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	7q34	7	139540675		CLEC2L			ENSG00000236279			rs35786058-?	rs35786058	0	35786058	intron_variant	0	NR	2E-6	5.698970004336019		5.992448	[2.882436663-12.45801262]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	15q11.2	15	24161807		PWRN1			ENSG00000259905			rs370105469-?	rs370105469	0	370105469	intron_variant	0	NR	2E-6	5.698970004336019		21.556988	[6.083133856-76.39215442]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	12q14.1	12	58679990		LINC02388			ENSG00000257259			rs370340205-?	rs370340205	0	370340205	intron_variant	0	NR	9E-6	5.045757490560675		18.859184	[5.14139272-69.17752316]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	14q22.3	14	56963630		LINC03059, OTX2-AS1			ENSG00000258592, ENSG00000248550			rs373858356-?	rs373858356	0	373858356	intron_variant	0	NR	9E-6	5.045757490560675		17.556074	[4.952180576-62.23838926]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	13q34	13	113022801		MCF2L			ENSG00000126217			rs375145986-?	rs375145986	0	375145986	intron_variant	0	NR	2E-6	5.698970004336019		12.639161	[4.448255514-35.9125925]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	10p13	10	16759238		RSU1			ENSG00000148484			rs3780983-?	rs3780983	0	3780983	intron_variant	0	NR	3E-6	5.522878745280337		8.1989	[3.397962543-19.78302012]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	17q21.2	17	40352504		RARA			ENSG00000131759			rs41283421-?	rs41283421	0	41283421	synonymous_variant	0	NR	6E-6	5.221848749616356		4.7932086	[2.428505384-9.460488309]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	3p25.3	3	11037151		SLC6A1			ENSG00000157103			rs41293373-?	rs41293373	0	41293373	3_prime_UTR_variant	0	NR	1E-6	6.0		27.289446	[7.108931847-104.7574837]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	16q23.2	16	79896598		LINC01228 - DYNLRB2-AS1	ENSG00000261082	ENSG00000259867		69413	258381	rs189518024-?	rs189518024	0	189518024	intergenic_variant	1	NR	2E-6	5.698970004336019		23.726677	[6.409056063-87.83745463]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	6q16.2	6	99571785		TSTD3			ENSG00000279170			rs189738842-?	rs189738842	0	189738842	intergenic_variant	0	NR	2E-7	6.698970004336019		6.047228	[3.069872409-11.9122109]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	16q23.1	16	77028030		LINC02125 - MON1B	ENSG00000250514	ENSG00000103111		99621	162805	rs189847800-?	rs189847800	0	189847800	intron_variant	1	NR	8E-6	5.096910013008056		8.357004	[3.298513789-21.17302572]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	15q25.3	15	85624026		AKAP13, AKAP13-AS1			ENSG00000170776, ENSG00000259367			rs189911761-?	rs189911761	0	189911761	intron_variant	0	NR	5E-6	5.301029995663981		15.36512	[4.780418046-49.38624776]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	5q12.3	5	64754974		SREK1IP1			ENSG00000153006			rs190068978-?	rs190068978	0	190068978	intron_variant	0	NR	5E-8	7.301029995663981		25.118383	[7.893376578-79.93197816]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	18q12.3	18	45349873		SLC14A2			ENSG00000132874			rs190330880-?	rs190330880	0	190330880	intron_variant	0	NR	6E-6	5.221848749616356		18.020319	[5.146289657-63.10020384]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	10p15.1	10	5032283		AKR1C2 - AKR1C3	ENSG00000151632	ENSG00000196139		14252	3071	rs190441790-?	rs190441790	0	190441790	intergenic_variant	1	NR	8E-6	5.096910013008056		5.032415	[2.478258263-10.21895164]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	5q13.3	5	74220254		LINC01331			ENSG00000248673			rs190768506-?	rs190768506	0	190768506	intron_variant	0	NR	6E-6	5.221848749616356		12.156938	[4.11487312-35.9163276]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	22q11.23	22	24649933		BCRP3, BCRP3			ENSG00000284128, ENSG00000215481			rs190861735-?	rs190861735	0	190861735	non_coding_transcript_exon_variant	0	NR	1E-6	6.0		9.737652	[3.899607862-24.31574298]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	13q13.3	13	38651477		LINC00437			ENSG00000236354			rs190965511-?	rs190965511	0	190965511	intron_variant	0	NR	8E-7	6.096910013008056		11.924559	[4.463155379-31.85976728]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	10q26.2	10	126755435		C10orf90			ENSG00000154493			rs191227156-?	rs191227156	0	191227156	intergenic_variant	0	NR	2E-6	5.698970004336019		24.049158	[6.5229583-88.66560089]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	15q11.2	15	23942225		PWRN4			ENSG00000260232			rs191583081-?	rs191583081	0	191583081	intron_variant	0	NR	2E-6	5.698970004336019		12.397564	[4.445231728-34.57628353]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	15q24.1	15	74541294		ARID3B			ENSG00000179361			rs191636053-?	rs191636053	0	191636053	5_prime_UTR_variant	0	NR	6E-6	5.221848749616356		5.688235	[2.681949619-12.0643642]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	17q24.2	17	68557524		FAM20A			ENSG00000108950			rs191695598-?	rs191695598	0	191695598	non_coding_transcript_exon_variant	0	NR	3E-6	5.522878745280337		21.830324	[6.038333118-78.92294526]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	4p15.32	4	15477159		CC2D2A			ENSG00000048342			rs191772972-?	rs191772972	0	191772972	intron_variant	0	NR	4E-6	5.3979400086720375		12.622741	[4.28008128-37.2267653]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	12q15	12	70112657		PRANCR			ENSG00000257815			rs191774809-?	rs191774809	0	191774809	intron_variant	0	NR	2E-6	5.698970004336019		27.935549	[7.145794487-109.2103676]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	2p25.1	2	9890303		TAF1B			ENSG00000115750			rs191813150-?	rs191813150	0	191813150	intron_variant	0	NR	4E-6	5.3979400086720375		12.540959	[4.261528932-36.90592104]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	11p15.4	11	4110552		RRM1			ENSG00000167325			rs191879513-?	rs191879513	0	191879513	intron_variant	0	NR	6E-6	5.221848749616356		14.08767	[4.476744016-44.33187747]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	6q16.2	6	99464229		USP45, PNISR-AS1			ENSG00000123552, ENSG00000228506			rs192237270-?	rs192237270	0	192237270	intron_variant	0	NR	3E-6	5.522878745280337		5.3441367	[2.648845805-10.78197761]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	7q31.32	7	121753847		RN7SKP277 - PNPT1P2	ENSG00000252704	ENSG00000233272		17122	88521	rs192246627-?	rs192246627	0	192246627	intron_variant	1	NR	8E-6	5.096910013008056		19.995356	[5.364225478-74.53344867]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	13q12.2	13	28171684		PAN3			ENSG00000152520			rs192499123-?	rs192499123	0	192499123	intron_variant	0	NR	8E-6	5.096910013008056		15.391263	[4.629810785-51.16644776]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	11q21	11	94302053		ARPC3P3 - IZUMO1R	ENSG00000256745	ENSG00000183560		113056	2527	rs192501830-?	rs192501830	0	192501830	intergenic_variant	1	NR	1E-5	5.0		4.0791965	[2.188481666-7.603373269]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls	NA	16p13.13	16	12069470		SNX29			ENSG00000048471			rs192629773-?	rs192629773	0	192629773	intron_variant	0	NR	8E-6	5.096910013008056		19.917524	[5.346488552-74.19969206]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296481	Genome-wide genotyping array
